record_id,Hierarchy,Status,Name,Slug,Parent,Count,Description,Taxonomy,"Full hierarchy","Old Platform ID",View,Icon,"Listings Full Count","Custom Landing Page (optional)","Icon Option","Icon 2",Color,"Text Color","Seopress Redirections Type",Image,"Seopress Redirections Logged Status","Listing Type(s)"
953,1,active,"Denture Care Center",denture-care-center,"Dental Services",18,,job_listing_category,"Dental Services > Denture Care Center",,https://visita.co.za/category/denture-care-center/,,"{""businesses-services"":18}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
949,1,active,Orthodontist,orthodontist,"Dental Services",57,,job_listing_category,"Dental Services > Orthodontist",,https://visita.co.za/category/orthodontist/,,"{""businesses-services"":57}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Orthodontist.jpg?wpId=181316,,"Businesses & Services, All Businesses & Spaces"
942,1,active,"Pediatric Dentist",pediatric-dentist,"Dental Services",34,,job_listing_category,"Dental Services > Pediatric Dentist",,https://visita.co.za/category/pediatric-dentist/,,"{""businesses-services"":34}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17855,0,active,"Department of housing",department-of-housing,0,1,,job_listing_category,"Department of housing",,https://visita.co.za/category/department-of-housing/,,"{""community-spaces"":1}",,icon,,,,,,,
17777,0,active,"Department of motor vehicles",department-of-motor-vehicles-2,0,30,,job_listing_category,"Department of motor vehicles",,https://visita.co.za/category/department-of-motor-vehicles-2/,,"{""businesses-services"":27,""community-spaces"":2,""municipality"":1}",,icon,,,,,,,
17796,0,active,"Department of Social Services",department-of-social-services-2,0,4,,job_listing_category,"Department of Social Services",,https://visita.co.za/category/department-of-social-services-2/,,"{""businesses-services"":2,""community-spaces"":2}",,icon,,,,,,,
17265,0,active,"Department store",department-store-2,0,0,,job_listing_category,"Department store",,https://visita.co.za/category/department-store-2/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15921,0,active,"Design & Architecture",design-architecture,0,0,,job_listing_category,"Design & Architecture",,https://visita.co.za/category/design-architecture/,,"{""businesses-services"":1}",,icon,,,,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
15923,1,active,"Architectural Designer",architectural-designer,"Design & Architecture",1,,job_listing_category,"Design & Architecture > Architectural Designer",,https://visita.co.za/category/architectural-designer/,,"{""businesses-services"":1}",,icon,,,,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
15922,1,active,Draughtsman,draughtsman,"Design & Architecture",1,,job_listing_category,"Design & Architecture > Draughtsman",,https://visita.co.za/category/draughtsman/,,"{""businesses-services"":1}",,icon,,,,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
15924,1,active,"Interior Designers",interior-designers,"Design & Architecture",0,,job_listing_category,"Design & Architecture > Interior Designers",,https://visita.co.za/category/interior-designers/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
15925,1,active,"Landscape Architects",landscape-architects,"Design & Architecture",0,,job_listing_category,"Design & Architecture > Landscape Architects",,https://visita.co.za/category/landscape-architects/,,,,icon,,,,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
13085,0,active,"Design & Digital Services",design-digital-services,0,0,,job_listing_category,"Design & Digital Services",,https://visita.co.za/category/design-digital-services/,,"{""businesses-services"":405,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13168,1,active,"Digital Marketing Agency",digital-marketing-agency,"Design & Digital Services",0,,job_listing_category,"Design & Digital Services > Digital Marketing Agency",,https://visita.co.za/category/digital-marketing-agency/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5453,1,active,"Graphic Designer",graphic-designer,"Design & Digital Services",322,,job_listing_category,"Design & Digital Services > Graphic Designer",,https://visita.co.za/category/graphic-designer/,,"{""businesses-services"":321,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Graphic-designer.jpg?wpId=180991,,"Businesses & Services, All Businesses & Spaces"
13169,1,active,"Seo Services",seo-services,"Design & Digital Services",0,,job_listing_category,"Design & Digital Services > Seo Services",,https://visita.co.za/category/seo-services/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13170,1,active,"Social Media Management",social-media-management,"Design & Digital Services",0,,job_listing_category,"Design & Digital Services > Social Media Management",,https://visita.co.za/category/social-media-management/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13167,1,active,"Web Designer",web-designer,"Design & Digital Services",1,,job_listing_category,"Design & Digital Services > Web Designer",,https://visita.co.za/category/web-designer/,,"{""businesses-services"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5570,1,active,"Website Designer",website-designer,"Design & Digital Services",197,,job_listing_category,"Design & Digital Services > Website Designer",,https://visita.co.za/category/website-designer/,,"{""businesses-services"":197}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Website-designer.jpg?wpId=181451,,"Businesses & Services, All Businesses & Spaces"
5611,0,active,"Design Engineer",design-engineer,0,20,,job_listing_category,"Design Engineer",,https://visita.co.za/category/design-engineer/,,"{""businesses-services"":20}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
13037,0,active,"Dessert & Specialty Shops",dessert-specialty-shops,0,0,,job_listing_category,"Dessert & Specialty Shops",,https://visita.co.za/category/dessert-specialty-shops/,,"{""businesses-services"":170}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
316,1,active,"Chocolate Shop",chocolate-shop,"Dessert & Specialty Shops",55,,job_listing_category,"Dessert & Specialty Shops > Chocolate Shop",,https://visita.co.za/category/chocolate-shop/,,"{""businesses-services"":55}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Chocolate-shop.jpg?wpId=181131,,"Businesses & Services, All Businesses & Spaces"
351,1,active,"Ice Cream Shop",ice-cream-shop,"Dessert & Specialty Shops",94,,job_listing_category,"Dessert & Specialty Shops > Ice Cream Shop",,https://visita.co.za/category/ice-cream-shop/,,"{""businesses-services"":94}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Ice-cream-shop.jpg?wpId=181248,,"Businesses & Services, All Businesses & Spaces"
2456,1,active,"Juice Shop",juice-shop,"Dessert & Specialty Shops",26,,job_listing_category,"Dessert & Specialty Shops > Juice Shop",,https://visita.co.za/category/juice-shop/,,"{""businesses-services"":26}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2109,0,active,"Diamond Dealer",diamond-dealer,0,20,,job_listing_category,"Diamond Dealer",,https://visita.co.za/category/diamond-dealer/,,"{""businesses-services"":20}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6968,0,active,"Disability Services and Support Organisation",disability-services-and-support-organisation,0,5,,job_listing_category,"Disability Services and Support Organisation",,https://visita.co.za/category/disability-services-and-support-organisation/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17944,0,active,"Discount store",discount-store-2,0,1,,job_listing_category,"Discount store",,https://visita.co.za/category/discount-store-2/,,"{""businesses-services"":1}",,icon,,,,,,,
211,0,active,"Distribution Service",distribution-service,0,61,,job_listing_category,"Distribution Service",,https://visita.co.za/category/distribution-service/,,"{""businesses-services"":61}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Distribution-service.jpg?wpId=181173,,"Businesses & Services, All Businesses & Spaces"
17995,0,active,"District Justice",district-justice,0,1,,job_listing_category,"District Justice",,https://visita.co.za/category/district-justice/,,"{""businesses-services"":1}",,icon,,,,,,,
17411,0,active,"District Municipality",district-municipality,0,43,,job_listing_category,"District Municipality",,https://visita.co.za/category/district-municipality/,https://visita.co.za/wp-content/uploads/2025/05/building-hochiminh-landmark-svgrepo-com.svg?wpId=221408,"{""municipality"":43}",,image,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,Municipalities
7718,0,active,"District Office",district-office,0,5,,job_listing_category,"District Office",,https://visita.co.za/category/district-office/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
16093,0,active,"Diving & Salvage Operations",diving-salvage-operations,0,0,,job_listing_category,"Diving & Salvage Operations",,https://visita.co.za/category/diving-salvage-operations/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16097,1,active,"Emergency Response",emergency-response,"Diving & Salvage Operations",0,,job_listing_category,"Diving & Salvage Operations > Emergency Response",,https://visita.co.za/category/emergency-response/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16095,1,active,"Salvage Services",salvage-services,"Diving & Salvage Operations",0,,job_listing_category,"Diving & Salvage Operations > Salvage Services",,https://visita.co.za/category/salvage-services/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16094,1,active,"Underwater Inspections",underwater-inspections,"Diving & Salvage Operations",0,,job_listing_category,"Diving & Salvage Operations > Underwater Inspections",,https://visita.co.za/category/underwater-inspections/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16096,1,active,"Wreck Removal",wreck-removal,"Diving & Salvage Operations",0,,job_listing_category,"Diving & Salvage Operations > Wreck Removal",,https://visita.co.za/category/wreck-removal/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
18081,0,active,Doctor,doctor-2,0,1,,job_listing_category,Doctor,,https://visita.co.za/category/doctor-2/,,"{""community-spaces"":1}",,icon,,,,,,,
17813,0,active,"Dog park",dog-park-2,0,4,,job_listing_category,"Dog park",,https://visita.co.za/category/dog-park-2/,,"{""community-spaces"":4}",,icon,,,,,,,
18024,0,active,"Donations center",donations-center,0,2,,job_listing_category,"Donations center",,https://visita.co.za/category/donations-center/,,"{""community-spaces"":2}",,icon,,,,,,,
563,0,active,"Drainage Service",drainage-service,0,54,,job_listing_category,"Drainage Service",,https://visita.co.za/category/drainage-service/,,"{""businesses-services"":54}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Drainage-service.jpg?wpId=181174,,"Businesses & Services, All Businesses & Spaces"
7680,0,active,"Driver and Vehicle Licensing Agency",driver-and-vehicle-licensing-agency,0,10,,job_listing_category,"Driver and Vehicle Licensing Agency",,https://visita.co.za/category/driver-and-vehicle-licensing-agency/,,"{""businesses-services"":10}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5681,0,active,"Driver's License Office",drivers-license-office,0,26,,job_listing_category,"Driver's License Office",,https://visita.co.za/category/drivers-license-office/,,"{""businesses-services"":26}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17802,0,active,"Dry cleaner",dry-cleaner-2,0,1,,job_listing_category,"Dry cleaner",,https://visita.co.za/category/dry-cleaner-2/,,"{""businesses-services"":1}",,icon,,,,,,,
321,0,active,"E-commerce Service",e-commerce-service,0,47,,job_listing_category,"E-commerce Service",,https://visita.co.za/category/e-commerce-service/,,"{""businesses-services"":46,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/E-commerce-service.jpg?wpId=181176,,"Businesses & Services, All Businesses & Spaces"
13217,0,active,"Early Childhood Education",early-childhood-education,0,0,,job_listing_category,"Early Childhood Education",,https://visita.co.za/category/early-childhood-education/,,"{""businesses-services"":1543,""community-spaces"":719}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5819,1,active,"Child Care Agency",child-care-agency,"Early Childhood Education",29,,job_listing_category,"Early Childhood Education > Child Care Agency",,https://visita.co.za/category/child-care-agency/,,"{""businesses-services"":28,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
7576,1,active,Creche,creche,"Early Childhood Education",176,,job_listing_category,"Early Childhood Education > Creche",,https://visita.co.za/category/creche/,,"{""businesses-services"":170,""community-spaces"":6}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Creche.jpg?wpId=181158,,"Businesses & Services, All Businesses & Spaces"
6238,1,active,"Day Care Center",day-care-center,"Early Childhood Education",309,,job_listing_category,"Early Childhood Education > Day Care Center",,https://visita.co.za/category/day-care-center/,,"{""businesses-services"":298,""community-spaces"":11}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Day-care-center.jpg?wpId=180977,,"Businesses & Services, All Businesses & Spaces"
1701,1,active,Kindergarten,kindergarten,"Early Childhood Education",964,,job_listing_category,"Early Childhood Education > Kindergarten",,https://visita.co.za/category/kindergarten/,https://visita.co.za/wp-content/uploads/2023/05/kucglbxjh_o.jpg?wpId=53074,"{""businesses-services"":306,""community-spaces"":658}",,icon,"fa fa-child",#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/05/1w20cysy1cg.jpg?wpId=53014,,"Businesses & Services, All Businesses & Spaces"
1710,1,active,"Nursery School",nursery-school,"Early Childhood Education",373,,job_listing_category,"Early Childhood Education > Nursery School",,https://visita.co.za/category/nursery-school/,,"{""businesses-services"":361,""community-spaces"":12}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Nursery-school.jpg?wpId=181003,,"Businesses & Services, All Businesses & Spaces"
7577,1,active,"Play School",play-school,"Early Childhood Education",46,,job_listing_category,"Early Childhood Education > Play School",,https://visita.co.za/category/play-school/,,"{""businesses-services"":44,""community-spaces"":2}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Play-school.jpg?wpId=181346,,"Businesses & Services, All Businesses & Spaces"
1703,1,active,Preschool,preschool,"Early Childhood Education",936,,job_listing_category,"Early Childhood Education > Preschool",,https://visita.co.za/category/preschool/,,"{""businesses-services"":876,""community-spaces"":60}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Preschool.jpg?wpId=181009,,"Businesses & Services, All Businesses & Spaces"
17781,0,active,"Ecological park",ecological-park-2,0,2,,job_listing_category,"Ecological park",,https://visita.co.za/category/ecological-park-2/,,"{""community-spaces"":2}",,icon,,,,,,,
817,0,active,Education,education,0,28,,job_listing_category,Education,,https://visita.co.za/category/education/,,"{""businesses-services"":21,""community-spaces"":7}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
644,0,active,"Education Center",education-center,0,257,,job_listing_category,"Education Center",,https://visita.co.za/category/education-center/,,"{""businesses-services"":232,""community-spaces"":25}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Education-center.jpg?wpId=180981,,"Businesses & Services, All Businesses & Spaces"
17856,0,active,"Educational consultant",educational-consultant-2,0,1,,job_listing_category,"Educational consultant",,https://visita.co.za/category/educational-consultant-2/,,"{""community-spaces"":1}",,icon,,,,,,,
18017,0,active,"Educational institution",educational-institution-2,0,5,,job_listing_category,"Educational institution",,https://visita.co.za/category/educational-institution-2/,,"{""community-spaces"":5}",,icon,,,,,,,
3133,0,active,"Educational Supply Store",educational-supply-store,0,14,,job_listing_category,"Educational Supply Store",,https://visita.co.za/category/educational-supply-store/,,"{""businesses-services"":14}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
13221,0,active,"Educational Support Services",educational-support-services,0,0,,job_listing_category,"Educational Support Services",,https://visita.co.za/category/educational-support-services/,,"{""businesses-services"":374,""community-spaces"":44}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5790,1,active,"Educational Consultant",educational-consultant,"Educational Support Services",27,,job_listing_category,"Educational Support Services > Educational Consultant",,https://visita.co.za/category/educational-consultant/,,"{""businesses-services"":27}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
632,1,active,"Educational Institution",educational-institution,"Educational Support Services",360,,job_listing_category,"Educational Support Services > Educational Institution",,https://visita.co.za/category/educational-institution/,,"{""businesses-services"":337,""community-spaces"":23}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Educational-institution.jpg?wpId=180982,,"Businesses & Services, All Businesses & Spaces"
920,1,active,"Public Educational Institution",public-educational-institution,"Educational Support Services",36,,job_listing_category,"Educational Support Services > Public Educational Institution",,https://visita.co.za/category/public-educational-institution/,,"{""businesses-services"":15,""community-spaces"":21}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Public-educational-institution.jpg?wpId=181363,,"Businesses & Services, All Businesses & Spaces"
5574,0,active,"Electric Motor Repair Shop",electric-motor-repair-shop,0,7,,job_listing_category,"Electric Motor Repair Shop",,https://visita.co.za/category/electric-motor-repair-shop/,,"{""businesses-services"":7}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6535,0,active,"Electric Utility Company",electric-utility-company,0,17,,job_listing_category,"Electric Utility Company",,https://visita.co.za/category/electric-utility-company/,,"{""businesses-services"":17}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6150,0,active,"Electrical Engineer",electrical-engineer,0,199,,job_listing_category,"Electrical Engineer",,https://visita.co.za/category/electrical-engineer/,,"{""businesses-services"":199}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/07/Electrical-engineer.jpg?wpId=181177,both,"Businesses & Services, All Businesses & Spaces"
6432,0,active,"Electrical Repair Shop",electrical-repair-shop,0,25,,job_listing_category,"Electrical Repair Shop",,https://visita.co.za/category/electrical-repair-shop/,,"{""businesses-services"":25}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
589,0,active,"Electrical Supply Store",electrical-supply-store,0,219,,job_listing_category,"Electrical Supply Store",,https://visita.co.za/category/electrical-supply-store/,https://visita.co.za/wp-content/uploads/2025/01/plug-socket-svgrepo-com.svg?wpId=194712,"{""businesses-services"":219}",,image,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/07/Electrical-supply-store.jpg?wpId=181178,both,"Businesses & Services, All Businesses & Spaces"
5476,0,active,"Embroidery Service",embroidery-service,0,49,,job_listing_category,"Embroidery Service",,https://visita.co.za/category/embroidery-service/,,"{""businesses-services"":49}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Embroidery-service.jpg?wpId=181181,,"Businesses & Services, All Businesses & Spaces"
17816,0,active,"Employment agency",employment-agency-2,0,1,,job_listing_category,"Employment agency",,https://visita.co.za/category/employment-agency-2/,,"{""businesses-services"":1}",,icon,,,,,,,
5761,0,active,"Employment Center",employment-center,0,47,,job_listing_category,"Employment Center",,https://visita.co.za/category/employment-center/,,"{""businesses-services"":47}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Employment-center.jpg?wpId=181185,,"Businesses & Services, All Businesses & Spaces"
13970,0,active,"Employment Services",employment-services,0,0,,job_listing_category,"Employment Services",,https://visita.co.za/category/employment-services/,,"{""businesses-services"":455}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13971,1,active,"Career Guidance Service",career-guidance-service-employment-services,"Employment Services",0,,job_listing_category,"Employment Services > Career Guidance Service",,https://visita.co.za/category/career-guidance-service-employment-services/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5780,1,active,"Employment Agency",employment-agency,"Employment Services",338,,job_listing_category,"Employment Services > Employment Agency",,https://visita.co.za/category/employment-agency/,,"{""businesses-services"":338}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/06/Employment-agency.jpg?wpId=180985,,"Businesses & Services, All Businesses & Spaces"
6133,1,active,"Employment Consultant",employment-consultant,"Employment Services",26,,job_listing_category,"Employment Services > Employment Consultant",,https://visita.co.za/category/employment-consultant/,,"{""businesses-services"":26}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5762,1,active,Recruiter,recruiter,"Employment Services",219,,job_listing_category,"Employment Services > Recruiter",,https://visita.co.za/category/recruiter/,,"{""businesses-services"":219}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Recruiter.jpg?wpId=181370,,"Businesses & Services, All Businesses & Spaces"
13075,0,active,"Energy & Utilities",energy-utilities,0,0,,job_listing_category,"Energy & Utilities",,https://visita.co.za/category/energy-utilities/,,"{""businesses-services"":58}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6534,1,active,"Green Energy Supplier",green-energy-supplier,"Energy & Utilities",12,,job_listing_category,"Energy & Utilities > Green Energy Supplier",,https://visita.co.za/category/green-energy-supplier/,,"{""businesses-services"":12}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
373,1,active,"Solar Energy Equipment Supplier",solar-energy-equipment-supplier,"Energy & Utilities",50,,job_listing_category,"Energy & Utilities > Solar Energy Equipment Supplier",,https://visita.co.za/category/solar-energy-equipment-supplier/,,"{""businesses-services"":50}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Solar-energy-company.jpg?wpId=181396,,"Businesses & Services, All Businesses & Spaces"
6139,0,active,"Engineering Consultant",engineering-consultant,0,534,,job_listing_category,"Engineering Consultant",,https://visita.co.za/category/engineering-consultant/,,"{""businesses-services"":534}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/06/Engineering-consultant.jpg?wpId=180986,both,"Businesses & Services, All Businesses & Spaces"
13968,0,active,"Engineering Services",engineering-services,0,0,,job_listing_category,"Engineering Services",,https://visita.co.za/category/engineering-services/,,"{""businesses-services"":414}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6141,1,active,"Building Consultant",building-consultant,"Engineering Services",17,,job_listing_category,"Engineering Services > Building Consultant",,https://visita.co.za/category/building-consultant/,,"{""businesses-services"":17}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5741,1,active,"Civil Engineer",civil-engineer,"Engineering Services",137,,job_listing_category,"Engineering Services > Civil Engineer",,https://visita.co.za/category/civil-engineer/,,"{""businesses-services"":137}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/07/Civil-engineer.jpg?wpId=181135,both,"Businesses & Services, All Businesses & Spaces"
5852,1,active,"Civil Engineering Company",civil-engineering-company,"Engineering Services",262,,job_listing_category,"Engineering Services > Civil Engineering Company",,https://visita.co.za/category/civil-engineering-company/,,"{""businesses-services"":262}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/06/Civil-engineering-company.jpg?wpId=180970,both,"Businesses & Services, All Businesses & Spaces"
6208,1,active,"Drafting Service",drafting-service,"Engineering Services",8,,job_listing_category,"Engineering Services > Drafting Service",,https://visita.co.za/category/drafting-service/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17879,0,active,"English language school",english-language-school-2,0,1,,job_listing_category,"English language school",,https://visita.co.za/category/english-language-school-2/,,"{""community-spaces"":1}",,icon,,,,,,,
17942,0,active,"Entertainment agency",entertainment-agency,0,1,,job_listing_category,"Entertainment agency",,https://visita.co.za/category/entertainment-agency/,,"{""businesses-services"":1}",,icon,,,,,,,
16124,0,active,"Entertainment Complexes",entertainment-complexes,0,1,,job_listing_category,"Entertainment Complexes",,https://visita.co.za/category/entertainment-complexes/,,"{""community-spaces"":1}",,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
13081,0,active,"Entertainment Services",entertainment-services,0,0,,job_listing_category,"Entertainment Services",,https://visita.co.za/category/entertainment-services/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13207,1,active,"DJ Service",dj-service,"Entertainment Services",0,,job_listing_category,"Entertainment Services > DJ Service",,https://visita.co.za/category/dj-service/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13205,1,active,Entertainer,entertainer,"Entertainment Services",0,,job_listing_category,"Entertainment Services > Entertainer",,https://visita.co.za/category/entertainer/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13206,1,active,"Live Music Band",live-music-band,"Entertainment Services",0,,job_listing_category,"Entertainment Services > Live Music Band",,https://visita.co.za/category/live-music-band/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13204,1,active,Magician,magician,"Entertainment Services",0,,job_listing_category,"Entertainment Services > Magician",,https://visita.co.za/category/magician/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13203,1,active,"Photobooth Rental",photobooth-rental,"Entertainment Services",0,,job_listing_category,"Entertainment Services > Photobooth Rental",,https://visita.co.za/category/photobooth-rental/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13604,0,active,"Entertainment Venues",entertainment-venues,0,0,,job_listing_category,"Entertainment Venues",,https://visita.co.za/category/entertainment-venues/,,"{""businesses-services"":67}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13606,1,active,"Amusement & Theme Parks",amusement-theme-parks,"Entertainment Venues",0,,job_listing_category,"Entertainment Venues > Amusement & Theme Parks",,https://visita.co.za/category/amusement-theme-parks/,,"{""businesses-services"":38}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
16248,2,active,"Adventure Parks",adventure-parks,"Amusement & Theme Parks",1,,job_listing_category,"Entertainment Venues > Amusement & Theme Parks > Adventure Parks",,https://visita.co.za/category/adventure-parks/,,"{""businesses-services"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13617,2,active,"Amusement Park",amusement-park,"Amusement & Theme Parks",0,,job_listing_category,"Entertainment Venues > Amusement & Theme Parks > Amusement Park",,https://visita.co.za/category/amusement-park/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5897,2,active,"Theme Parks",theme-parks,"Amusement & Theme Parks",8,,job_listing_category,"Entertainment Venues > Amusement & Theme Parks > Theme Parks",,https://visita.co.za/category/theme-parks/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
5320,2,active,"Water Park",water-park,"Amusement & Theme Parks",30,,job_listing_category,"Entertainment Venues > Amusement & Theme Parks > Water Park",,https://visita.co.za/category/water-park/,,"{""businesses-services"":30}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Water-park.jpg?wpId=181446,,"Businesses & Services, All Businesses & Spaces"
